time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2022-04-18,21.4,18.2,26.2,0.0,,,8.5,,1015.1,,Brazil
2022-04-19,21.3,16.7,26.6,0.0,,,9.5,,1015.8,,Brazil
2022-04-20,21.3,16.5,27.5,0.0,,,7.7,,1015.2,,Brazil
2022-04-21,21.9,14.5,27.5,0.0,,,7.4,,1014.6,,Brazil
2022-04-22,21.8,15.5,27.7,0.0,,,5.8,,1012.9,,Brazil
2022-04-23,21.2,15.5,29.0,0.1,,,5.4,,1014.4,,Brazil
2022-04-24,22.3,16.5,27.7,0.2,,,7.6,,1015.9,,Brazil
2022-04-25,23.6,19.6,28.1,0.0,,,11.3,,1015.4,,Brazil
2022-04-26,22.4,18.5,27.0,0.0,,,11.0,,1015.6,,Brazil
2022-04-27,22.2,18.7,27.1,0.0,,,10.9,,1015.1,,Brazil
2022-04-28,21.8,17.7,27.2,0.0,,,9.6,,1017.1,,Brazil
2022-04-29,22.1,18.0,26.6,0.0,,,9.8,,1016.6,,Brazil
2022-04-30,21.7,18.5,26.0,0.0,,,9.7,,1016.4,,Brazil
2022-05-01,20.6,13.5,26.5,0.0,,,7.4,,1016.2,,Brazil
2022-05-02,22.2,16.0,27.5,0.0,,,6.2,,1015.6,,Brazil
2022-05-03,22.4,16.2,28.1,0.0,,,7.0,,1015.0,,Brazil
2022-05-04,22.1,16.6,28.1,0.3,,,7.8,,1014.6,,Brazil
2022-05-05,21.8,18.7,26.6,0.5,,,5.6,,1016.0,,Brazil
2022-05-06,21.2,17.5,28.5,0.9,,,6.2,,1017.6,,Brazil
2022-05-07,22.2,18.1,27.5,0.2,,,7.3,,1017.3,,Brazil
2022-05-08,22.3,19.0,26.7,0.0,,,9.6,,1016.8,,Brazil
2022-05-09,21.5,18.2,26.2,0.0,,,9.4,,1017.5,,Brazil
2022-05-10,20.2,15.2,25.5,0.0,,,7.9,,1016.9,,Brazil
2022-05-11,19.6,13.5,26.1,0.0,,,4.3,,1016.4,,Brazil
2022-05-12,20.6,15.2,26.5,0.0,,,5.1,,1015.6,,Brazil
2022-05-13,22.0,15.7,27.0,0.0,,,6.4,,1015.9,,Brazil
2022-05-14,22.0,16.2,27.0,0.0,,,8.6,,1015.5,,Brazil
2022-05-15,21.7,16.2,27.5,0.0,,,6.1,,1014.8,,Brazil
2022-05-16,21.0,17.1,25.7,0.2,,,5.2,,1016.2,,Brazil
2022-05-17,19.2,15.2,23.2,0.2,,,8.5,,1017.1,,Brazil
2022-05-18,12.8,8.7,18.2,0.0,,,10.7,,1019.7,,Brazil
2022-05-19,11.6,5.5,19.1,0.0,,,8.9,,1018.8,,Brazil
2022-05-20,13.5,5.2,22.5,0.0,,,7.0,,1021.1,,Brazil
2022-05-21,16.8,9.5,26.0,0.0,,,8.0,,1021.2,,Brazil
2022-05-22,16.6,7.7,25.7,0.0,,,7.0,,1020.9,,Brazil
2022-05-23,19.4,11.6,26.2,0.0,,,6.6,,1019.1,,Brazil
2022-05-24,19.8,15.7,25.1,0.0,,,10.0,,1019.7,,Brazil
2022-05-25,18.2,14.0,23.2,0.0,,,11.5,,1021.8,,Brazil
2022-05-26,18.8,14.1,24.7,,,,10.1,,1021.4,,Brazil
2022-05-27,19.2,15.0,24.6,,,,9.8,,1019.8,,Brazil
2022-05-28,19.2,11.7,24.5,0.0,,,8.1,,1018.2,,Brazil
2022-05-29,18.8,10.2,27.1,0.0,,,5.7,,1016.7,,Brazil
2022-05-30,19.7,12.2,27.6,0.0,,,4.4,,1015.7,,Brazil
2022-05-31,20.5,12.7,28.0,0.0,,,6.8,,1015.3,,Brazil
2022-06-01,20.4,12.6,27.7,0.0,,,7.3,,1015.3,,Brazil
2022-06-02,20.6,12.7,28.0,0.0,,,5.0,,1015.9,,Brazil
2022-06-03,19.9,13.0,26.7,0.0,,,7.0,,1017.4,,Brazil
2022-06-04,20.2,14.2,26.2,0.0,,,9.1,,1016.9,,Brazil
2022-06-05,19.3,16.2,23.7,0.0,,,10.7,,1018.6,,Brazil
2022-06-06,18.9,13.7,25.0,0.0,,,8.0,,1017.7,,Brazil
2022-06-07,18.9,11.6,27.2,0.0,,,4.4,,1016.5,,Brazil
2022-06-08,20.2,12.5,27.5,0.0,,,5.2,,1015.4,,Brazil
2022-06-09,20.5,13.7,27.2,0.0,,,5.3,,1015.8,,Brazil
2022-06-10,20.4,13.2,27.5,0.0,,,5.8,,1016.4,,Brazil
2022-06-11,19.1,14.7,23.7,0.0,,,7.2,,1017.1,,Brazil
2022-06-12,19.3,15.1,26.1,0.0,,,5.9,,1017.6,,Brazil
2022-06-13,19.2,14.5,25.5,0.0,,,6.4,,1018.5,,Brazil
2022-06-14,20.4,15.7,25.7,0.0,,,9.3,,1017.8,,Brazil
2022-06-15,20.1,15.6,24.7,0.0,,,8.9,,1018.9,,Brazil
2022-06-16,20.3,15.6,26.2,0.0,,,8.8,,1017.9,,Brazil
2022-06-17,18.7,11.2,27.2,0.0,,,4.7,,1016.6,,Brazil
2022-06-18,19.7,13.2,26.2,0.0,,,5.6,,1017.6,,Brazil
2022-06-19,20.0,12.7,26.2,0.0,,,8.6,,1018.4,,Brazil
2022-06-20,19.8,14.5,25.5,0.0,,,9.8,,1019.1,,Brazil
2022-06-21,19.8,14.7,25.5,0.0,,,10.9,,1018.7,,Brazil
2022-06-22,19.6,13.7,25.7,0.0,,,8.5,,1018.0,,Brazil
2022-06-23,19.8,13.7,25.5,0.0,,,8.0,,1018.9,,Brazil
2022-06-24,20.1,13.7,25.5,0.0,,,7.7,,1019.0,,Brazil
2022-06-25,19.0,11.5,25.2,0.0,,,8.3,,1018.9,,Brazil
2022-06-26,18.3,10.7,25.5,0.0,,,6.8,,1018.2,,Brazil
2022-06-27,19.2,13.7,24.7,0.0,,,9.8,,1018.4,,Brazil
2022-06-28,18.3,12.2,24.5,0.0,,,8.2,,1019.5,,Brazil
2022-06-29,17.8,10.7,24.7,0.0,,,4.4,,1019.8,,Brazil
2022-06-30,19.0,11.6,25.5,0.0,,,5.4,,1018.1,,Brazil
2022-07-01,19.0,11.6,26.5,0.0,,,7.6,,1018.3,,Brazil
2022-07-02,19.9,13.5,26.2,0.0,,,10.3,,1020.2,,Brazil
2022-07-03,19.0,14.2,25.0,0.0,,,10.6,,1022.3,,Brazil
2022-07-04,18.0,13.5,23.6,0.0,,,13.4,,1021.6,,Brazil
2022-07-05,18.5,13.5,23.7,0.0,,,8.9,,1020.0,,Brazil
2022-07-06,18.7,14.7,24.7,0.0,,,8.0,,1019.2,,Brazil
2022-07-07,19.2,12.1,25.5,0.0,,,7.4,,1019.9,,Brazil
2022-07-08,19.7,12.6,25.5,0.0,,,8.3,,1021.4,,Brazil
2022-07-09,19.0,13.5,24.2,0.0,,,11.1,,1021.2,,Brazil
2022-07-10,18.9,14.5,24.0,0.0,,,11.3,,1019.7,,Brazil
2022-07-11,18.3,14.5,24.0,0.0,,,8.7,,1018.1,,Brazil
2022-07-12,18.5,10.2,25.0,0.0,,,5.5,,1019.2,,Brazil
2022-07-13,19.8,13.5,26.2,0.0,,,8.7,,1018.7,,Brazil
2022-07-14,19.7,14.8,25.7,0.0,,,9.3,,1017.6,,Brazil
2022-07-15,19.6,11.5,26.3,0.0,,,7.1,,1018.0,,Brazil
2022-07-16,20.5,13.0,27.7,0.0,,,6.3,,1017.2,,Brazil
2022-07-17,19.7,12.1,26.6,0.0,,,7.9,,1019.7,,Brazil
2022-07-18,20.0,15.0,25.0,0.0,,,12.4,,1020.2,,Brazil
2022-07-19,19.5,15.2,24.7,0.0,,,10.9,,1020.5,,Brazil
2022-07-20,18.6,11.7,25.0,0.0,,,10.4,,1018.9,,Brazil
2022-07-21,19.4,13.8,25.5,0.0,,,10.2,,1017.4,,Brazil
2022-07-22,19.4,13.0,25.5,0.0,,,9.2,,1018.2,,Brazil
2022-07-23,19.0,11.2,25.6,0.0,,,7.8,,1018.4,,Brazil
2022-07-24,20.2,14.6,25.6,0.0,,,9.3,,1018.1,,Brazil
2022-07-25,20.0,14.5,25.7,0.0,,,9.5,,1018.7,,Brazil
2022-07-26,19.1,13.5,25.2,0.0,,,9.8,,1019.3,,Brazil
2022-07-27,18.6,14.0,23.7,0.0,,,10.1,,1019.5,,Brazil
2022-07-28,19.4,13.5,26.0,0.0,,,6.8,,1017.0,,Brazil
2022-07-29,19.5,12.7,27.5,0.0,,,5.5,,1016.7,,Brazil
2022-07-30,20.6,13.6,27.5,0.0,,,5.6,,1016.0,,Brazil
2022-07-31,21.3,13.7,28.2,0.0,,,7.2,,1016.8,,Brazil
2022-08-01,21.5,13.7,28.1,0.0,,,6.9,,1016.4,,Brazil
2022-08-02,22.5,17.7,28.2,0.0,,,9.3,,1016.0,,Brazil
2022-08-03,22.1,17.7,26.7,0.0,,,9.8,,1016.0,,Brazil
2022-08-04,21.3,16.7,27.0,0.0,,,7.9,,1015.8,,Brazil
2022-08-05,20.6,12.6,28.2,0.0,,,4.7,,1015.8,,Brazil
2022-08-06,22.0,14.5,29.5,0.0,,,6.0,,1014.8,,Brazil
2022-08-07,22.8,14.7,30.2,0.0,,,6.3,,1014.6,,Brazil
2022-08-08,23.4,17.2,29.6,0.0,,,6.4,,1014.4,,Brazil
2022-08-09,22.1,16.0,29.4,0.0,,,7.5,,1016.5,,Brazil
2022-08-10,21.2,14.6,30.1,0.0,,,11.3,,1017.2,,Brazil
2022-08-11,16.8,10.1,26.0,0.0,,,8.1,,1018.9,,Brazil
2022-08-12,19.7,12.1,27.7,0.0,,,7.2,,1019.1,,Brazil
2022-08-13,20.9,13.6,27.2,0.0,,,9.3,,1019.7,,Brazil
2022-08-14,21.2,16.6,26.7,0.0,,,10.4,,1018.6,,Brazil
2022-08-15,21.0,14.7,27.5,0.0,,,8.8,,1016.4,,Brazil
2022-08-16,21.7,16.0,27.7,0.0,,,5.8,,1016.3,,Brazil
2022-08-17,23.0,14.6,29.0,0.0,,,8.2,,1014.5,,Brazil
2022-08-18,22.9,14.7,29.2,0.0,,,7.0,,1014.8,,Brazil
2022-08-19,21.6,16.0,27.7,0.0,,,8.6,,1018.1,,Brazil
2022-08-20,20.0,15.7,25.2,0.0,,,13.9,,1019.6,,Brazil
2022-08-21,19.1,13.6,25.2,0.0,,,13.8,,1020.9,,Brazil
2022-08-22,19.2,14.2,24.2,0.0,,,13.8,,1020.0,,Brazil
2022-08-23,19.6,14.5,25.6,0.0,,,10.7,,1019.7,,Brazil
2022-08-24,20.5,15.9,25.6,0.0,,,8.7,,1019.4,,Brazil
2022-08-25,21.0,16.1,26.5,0.0,,,10.4,,1018.8,,Brazil
2022-08-26,21.3,16.5,27.5,0.0,,,9.6,,1018.2,,Brazil
2022-08-27,21.5,15.5,26.7,0.0,,,10.6,,1016.8,,Brazil
2022-08-28,21.9,13.2,28.2,0.0,,,8.4,,1017.4,,Brazil
2022-08-29,22.3,14.2,29.2,0.0,,,8.4,,1016.8,,Brazil
2022-08-30,21.8,17.5,27.2,0.0,,,12.3,,1017.9,,Brazil
2022-08-31,19.4,13.7,24.7,0.0,,,13.9,,1019.4,,Brazil
2022-09-01,18.8,12.7,25.0,0.0,,,13.6,,1018.4,,Brazil
2022-09-02,20.2,14.0,26.6,0.0,,,9.1,,1018.1,,Brazil
2022-09-03,22.0,12.5,29.0,0.0,,,7.8,,1017.2,,Brazil
2022-09-04,23.5,14.7,30.5,0.0,,,8.2,,1016.2,,Brazil
2022-09-05,23.8,16.2,29.7,0.0,,,11.2,,1017.5,,Brazil
2022-09-06,22.0,17.0,27.5,0.0,,,13.8,,1019.6,,Brazil
2022-09-07,20.9,17.0,26.2,0.0,,,11.7,,1017.8,,Brazil
2022-09-08,22.6,16.5,28.5,0.0,,,8.6,,1016.0,,Brazil
2022-09-09,22.7,14.2,29.0,0.0,,,8.6,,1016.8,,Brazil
2022-09-10,23.2,14.7,30.0,0.0,,,7.4,,1016.7,,Brazil
2022-09-11,25.0,15.2,32.2,0.0,,,7.7,,1014.2,,Brazil
2022-09-12,25.7,18.2,31.6,0.0,,,9.0,,1012.3,,Brazil
2022-09-13,26.5,19.0,32.7,0.0,,,7.5,,1011.1,,Brazil
2022-09-14,25.6,18.6,32.5,0.0,,,7.2,,1012.5,,Brazil
2022-09-15,24.4,19.2,30.2,0.0,,,8.6,,1014.1,,Brazil
2022-09-16,24.6,18.0,31.6,0.0,,,7.7,,1013.5,,Brazil
2022-09-17,23.0,19.2,30.2,0.6,,,9.5,,1013.1,,Brazil
2022-09-18,21.6,17.7,28.2,0.2,,,9.5,,1013.8,,Brazil
2022-09-19,21.8,17.7,27.1,1.0,,,4.9,,1014.2,,Brazil
2022-09-20,23.1,18.7,27.6,0.5,,,5.3,,1012.5,,Brazil
2022-09-21,22.9,17.7,27.7,0.5,,,7.7,,1011.6,,Brazil
2022-09-22,20.6,17.5,26.3,12.3,,,9.8,,1014.0,,Brazil
2022-09-23,20.7,17.2,24.7,6.1,,,5.1,,1015.1,,Brazil
2022-09-24,22.1,18.1,28.0,0.3,,,6.8,,1014.6,,Brazil
2022-09-25,21.0,18.6,23.5,2.4,,,9.4,,1015.8,,Brazil
2022-09-26,22.6,17.5,28.0,0.0,,,9.2,,1014.9,,Brazil
2022-09-27,23.8,18.7,29.2,0.0,,,6.6,,1014.8,,Brazil
2022-09-28,23.8,16.2,30.6,0.0,,,6.3,,1013.2,,Brazil
2022-09-29,24.1,18.5,29.5,0.6,,,7.6,,1013.4,,Brazil
2022-09-30,24.9,19.5,30.6,0.0,,,10.5,,1014.0,,Brazil
2022-10-01,23.8,18.0,29.2,0.0,,,10.5,,1015.6,,Brazil
2022-10-02,22.1,18.4,26.0,13.5,,,5.0,,1016.1,,Brazil
2022-10-03,22.4,19.1,28.0,9.9,,,6.1,,1014.6,,Brazil
2022-10-04,23.2,17.4,28.5,4.1,,,6.0,,1012.7,,Brazil
2022-10-05,22.2,18.5,28.2,1.6,,,9.4,,1013.8,,Brazil
2022-10-06,24.2,18.7,31.2,0.0,,,9.1,,1011.8,,Brazil
2022-10-07,21.8,18.7,23.7,19.3,,,9.4,,1014.0,,Brazil
2022-10-08,23.5,18.0,30.5,2.4,,,7.7,,1012.3,,Brazil
2022-10-09,23.0,18.5,29.6,1.2,,,9.8,,1014.2,,Brazil
2022-10-10,24.5,18.0,31.7,0.0,,,9.8,,1014.9,,Brazil
2022-10-11,26.3,22.7,31.5,0.0,,,11.9,,1014.7,,Brazil
2022-10-12,25.9,21.2,30.5,0.0,,,11.1,,1013.1,,Brazil
2022-10-13,23.8,18.2,29.2,0.0,,,12.3,,1014.2,,Brazil
2022-10-14,24.9,17.2,31.2,0.0,,,9.6,,1014.9,,Brazil
2022-10-15,24.7,20.2,29.6,0.0,,,13.0,,1015.5,,Brazil
2022-10-16,23.5,18.0,29.2,0.0,,,11.0,,1013.8,,Brazil
2022-10-17,24.9,19.6,30.5,0.0,,,10.9,,1012.3,,Brazil
2022-10-18,26.1,18.0,31.5,0.0,,,9.0,,1013.0,,Brazil
2022-10-19,26.1,22.0,31.0,0.0,,,8.2,,1012.8,,Brazil
2022-10-20,26.3,20.7,31.6,0.0,,,8.6,,1010.9,,Brazil
2022-10-21,23.4,18.0,29.5,1.6,,,8.0,,1011.6,,Brazil
2022-10-22,23.1,17.6,28.2,2.3,,,6.2,,1012.7,,Brazil
2022-10-23,20.7,19.0,23.7,9.4,,,8.1,,1015.4,,Brazil
2022-10-24,20.9,17.5,25.0,0.8,,,6.3,,1014.6,,Brazil
2022-10-25,23.8,17.5,29.7,0.0,,,7.9,,1012.1,,Brazil
2022-10-26,22.5,16.2,30.5,0.2,,,7.4,,1012.1,,Brazil
2022-10-27,22.6,17.5,29.5,0.4,,,7.5,,1012.8,,Brazil
2022-10-28,22.7,17.5,29.7,2.1,,,8.6,,1013.2,,Brazil
2022-10-29,22.1,18.5,28.2,2.9,,,8.5,,1013.0,,Brazil
2022-10-30,23.4,18.5,28.7,0.6,,,7.6,,1010.7,,Brazil
2022-10-31,22.6,18.7,29.0,10.8,,,6.5,,1012.0,,Brazil
2022-11-01,21.2,17.5,27.0,16.4,,,5.9,,1014.0,,Brazil
2022-11-02,19.0,17.6,20.7,6.3,,,8.7,,1016.1,,Brazil
2022-11-03,17.7,16.0,21.0,1.3,,,12.9,,1016.1,,Brazil
2022-11-04,17.5,14.7,22.0,0.2,,,13.8,,1015.6,,Brazil
2022-11-05,20.0,13.6,25.2,0.0,,,7.6,,1014.8,,Brazil
2022-11-06,21.1,15.7,26.1,2.1,,,7.4,,1014.6,,Brazil
2022-11-07,22.6,17.6,29.2,0.4,,,8.5,,1013.7,,Brazil
2022-11-08,20.4,16.1,27.6,2.4,,,7.9,,1015.1,,Brazil
2022-11-09,22.2,15.6,28.7,2.0,,,7.0,,1014.5,,Brazil
2022-11-10,21.1,17.7,27.5,1.6,,,7.8,,1014.9,,Brazil
2022-11-11,20.3,16.6,27.2,1.3,,,6.6,,1014.7,,Brazil
2022-11-12,19.7,16.7,25.7,8.8,,,5.6,,1014.6,,Brazil
2022-11-13,22.2,17.5,28.6,0.7,,,7.5,,1012.2,,Brazil
2022-11-14,21.6,18.6,26.7,30.2,,,5.8,,1013.7,,Brazil
2022-11-15,19.7,17.5,26.5,28.6,,,6.4,,1015.8,,Brazil
2022-11-16,20.5,17.5,25.7,3.1,,,6.0,,1015.0,,Brazil
2022-11-17,22.4,16.7,28.2,0.6,,,7.5,,1012.8,,Brazil
2022-11-18,23.3,18.5,28.2,5.8,,,8.4,,1011.7,,Brazil
2022-11-19,20.6,15.7,27.7,4.0,,,9.2,,1014.5,,Brazil
2022-11-20,19.3,16.0,25.0,2.5,,,7.4,,1015.2,,Brazil
2022-11-21,20.6,16.7,26.5,0.6,,,7.0,,1013.3,,Brazil
2022-11-22,21.9,17.0,26.6,3.8,,,7.0,,1012.7,,Brazil
2022-11-23,20.5,18.0,25.7,15.6,,,5.9,,1012.5,,Brazil
2022-11-24,20.7,17.7,25.5,34.8,,,8.2,,1011.3,,Brazil
2022-11-25,20.2,17.2,24.7,4.4,,,7.5,,1011.8,,Brazil
2022-11-26,20.7,17.0,25.1,12.7,,,7.0,,1012.4,,Brazil
2022-11-27,21.7,18.7,26.7,11.4,,,7.4,,1011.2,,Brazil
2022-11-28,21.6,18.6,26.2,4.5,,,7.4,,1008.0,,Brazil
2022-11-29,20.2,15.0,25.5,0.0,,,9.5,,1006.8,,Brazil
2022-11-30,20.0,17.5,24.6,1.7,,,9.6,,1007.7,,Brazil
2022-12-01,20.7,17.2,27.5,2.0,,,7.3,,1009.9,,Brazil
2022-12-02,20.8,17.0,25.7,2.4,,,6.6,,1011.5,,Brazil
2022-12-03,20.6,17.2,24.5,7.4,,,8.6,,1012.8,,Brazil
2022-12-04,20.5,18.0,25.0,4.6,,,8.2,,1012.4,,Brazil
2022-12-05,21.1,18.7,26.7,2.4,,,8.6,,1013.3,,Brazil
2022-12-06,20.5,16.7,24.0,4.9,,,5.5,,1016.7,,Brazil
2022-12-07,21.4,17.6,27.1,2.1,,,5.4,,1014.6,,Brazil
2022-12-08,22.6,18.7,26.6,10.2,,,5.5,,1010.9,,Brazil
2022-12-09,21.2,17.2,26.7,17.2,,,8.5,,1011.4,,Brazil
2022-12-10,20.4,17.2,25.1,6.6,,,10.4,,1014.0,,Brazil
2022-12-11,22.6,18.7,28.5,2.7,,,7.6,,1013.3,,Brazil
2022-12-12,22.7,17.0,28.5,1.2,,,8.1,,1011.8,,Brazil
2022-12-13,21.9,19.7,26.6,1.6,,,9.6,,1011.4,,Brazil
2022-12-14,21.1,18.5,24.2,11.2,,,6.6,,1011.1,,Brazil
2022-12-15,19.9,18.7,22.0,17.6,,,8.1,,1012.4,,Brazil
2022-12-16,19.9,18.5,23.0,12.8,,,7.6,,1010.6,,Brazil
2022-12-17,19.7,17.7,23.2,6.8,,,10.2,,1010.3,,Brazil
2022-12-18,20.0,16.7,25.1,3.4,,,7.6,,1012.1,,Brazil
2022-12-19,21.3,18.0,26.0,8.0,,,9.9,,1012.3,,Brazil
2022-12-20,19.9,18.0,22.0,9.9,,,12.8,,1012.8,,Brazil
2022-12-21,19.4,18.0,21.7,8.8,,,9.3,,1012.2,,Brazil
2022-12-22,21.9,17.7,28.5,9.3,,,7.0,,1010.5,,Brazil
2022-12-23,20.3,16.7,25.0,16.0,,,5.6,,1012.5,,Brazil
2022-12-24,21.3,18.0,26.0,11.5,,,8.3,,1012.5,,Brazil
2022-12-25,20.1,18.2,23.5,9.6,,,7.8,,1012.9,,Brazil
2022-12-26,18.7,18.2,20.0,28.0,,,10.8,,1014.5,,Brazil
2022-12-27,20.6,17.6,24.2,3.2,,,10.5,,1014.7,,Brazil
2022-12-28,21.1,18.5,25.5,6.1,,,8.3,,1014.6,,Brazil
2022-12-29,22.2,18.6,27.0,1.8,,,8.5,,1014.6,,Brazil
2022-12-30,20.6,17.7,24.0,13.7,,,5.8,,1015.3,,Brazil
2022-12-31,20.2,17.2,24.1,1.6,,,4.6,,1016.0,,Brazil
2023-01-01,22.3,18.1,27.0,0.9,,,7.4,,1014.4,,Brazil
2023-01-02,22.7,19.2,27.7,9.3,,,9.5,,1012.8,,Brazil
2023-01-03,20.8,18.1,27.6,8.4,,,5.5,,1013.4,,Brazil
2023-01-04,20.7,17.7,25.2,2.5,,,9.5,,1013.8,,Brazil
2023-01-05,21.3,18.7,25.0,2.8,,,9.4,,1013.3,,Brazil
2023-01-06,19.5,18.5,21.5,17.8,,,10.8,,1015.2,,Brazil
2023-01-07,20.8,17.5,26.2,5.2,,,9.1,,1015.6,,Brazil
2023-01-08,20.3,17.7,23.6,11.3,,,8.4,,1015.9,,Brazil
2023-01-09,19.7,17.5,22.7,2.6,,,7.8,,1016.1,,Brazil
2023-01-10,21.7,15.7,28.2,5.6,,,7.0,,1015.5,,Brazil
2023-01-11,20.4,17.2,25.0,8.3,,,5.3,,1016.4,,Brazil
2023-01-12,20.2,17.0,25.1,4.9,,,5.4,,1014.7,,Brazil
2023-01-13,19.2,17.2,25.2,9.9,,,4.2,,1014.8,,Brazil
2023-01-14,20.8,16.2,26.7,0.6,,,4.9,,1015.1,,Brazil
2023-01-15,22.0,17.2,27.1,0.9,,,6.3,,1015.1,,Brazil
2023-01-16,22.5,17.2,28.1,0.1,,,7.6,,1013.7,,Brazil
2023-01-17,22.9,19.0,27.0,0.0,,,9.4,,1013.7,,Brazil
2023-01-18,22.3,17.7,27.7,0.1,,,6.3,,1015.0,,Brazil
2023-01-19,20.5,17.2,25.5,1.6,,,5.5,,1016.3,,Brazil
2023-01-20,20.3,16.7,24.7,2.8,,,5.0,,1015.2,,Brazil
2023-01-21,20.9,18.2,25.7,4.6,,,9.1,,1013.7,,Brazil
2023-01-22,21.2,18.2,26.7,8.8,,,10.3,,1013.0,,Brazil
2023-01-23,20.8,18.1,26.1,2.7,,,9.4,,1013.7,,Brazil
2023-01-24,21.3,18.1,27.5,1.6,,,9.8,,1012.8,,Brazil
2023-01-25,21.2,18.5,26.6,15.4,,,6.1,,1011.8,,Brazil
2023-01-26,19.9,18.2,23.0,22.0,,,7.3,,1012.4,,Brazil
2023-01-27,20.7,18.0,26.1,18.8,,,8.7,,1013.6,,Brazil
2023-01-28,21.2,17.7,26.5,0.4,,,5.7,,1015.3,,Brazil
2023-01-29,20.7,16.5,26.5,11.4,,,5.4,,1014.9,,Brazil
2023-01-30,20.8,16.5,25.0,2.7,,,6.1,,1013.9,,Brazil
2023-01-31,22.6,18.5,28.0,0.1,,,6.9,,1013.2,,Brazil
2023-02-01,22.8,17.0,28.2,0.0,,,7.7,,1013.8,,Brazil
2023-02-02,23.1,16.5,28.6,0.0,,,6.3,,1014.4,,Brazil
2023-02-03,21.4,17.7,28.1,0.0,,,6.9,,1015.4,,Brazil
2023-02-04,22.1,17.5,28.6,4.8,,,5.7,,1016.3,,Brazil
2023-02-05,21.7,19.1,26.1,2.0,,,5.1,,1016.0,,Brazil
2023-02-06,21.0,17.7,25.6,0.1,,,5.3,,1015.2,,Brazil
2023-02-07,22.9,17.2,29.0,0.0,,,6.3,,1013.9,,Brazil
2023-02-08,23.4,18.0,29.1,0.0,,,5.9,,1012.6,,Brazil
2023-02-09,22.4,18.5,27.6,0.4,,,6.0,,1014.1,,Brazil
2023-02-10,23.7,19.5,28.6,1.1,,,7.0,,1013.2,,Brazil
2023-02-11,23.5,18.6,28.2,0.0,,,6.6,,1013.1,,Brazil
2023-02-12,23.8,18.6,28.5,0.3,,,7.4,,1012.4,,Brazil
2023-02-13,24.1,19.7,29.1,0.0,,,7.1,,1012.7,,Brazil
2023-02-14,24.7,17.2,30.5,0.0,,,7.5,,1012.2,,Brazil
2023-02-15,25.6,20.2,30.5,0.0,,,7.1,,1010.5,,Brazil
2023-02-16,24.1,19.2,30.0,0.3,,,7.0,,1009.6,,Brazil
2023-02-17,23.1,18.7,27.6,0.9,,,5.6,,1011.0,,Brazil
2023-02-18,20.9,18.0,24.7,5.2,,,6.9,,1013.6,,Brazil
2023-02-19,22.1,18.1,27.0,3.4,,,9.5,,1013.4,,Brazil
2023-02-20,21.9,17.5,26.6,0.9,,,7.7,,1014.0,,Brazil
2023-02-21,20.6,16.1,25.7,3.3,,,6.3,,1015.7,,Brazil
2023-02-22,20.5,17.0,27.0,1.6,,,6.1,,1017.8,,Brazil
2023-02-23,21.1,18.7,26.0,4.1,,,6.6,,1017.5,,Brazil
2023-02-24,21.3,17.2,27.2,0.2,,,5.0,,1015.5,,Brazil
2023-02-25,23.5,18.5,29.0,0.4,,,6.5,,1013.9,,Brazil
2023-02-26,23.8,18.0,29.2,0.1,,,6.9,,1015.1,,Brazil
2023-02-27,24.0,17.7,29.2,0.0,,,9.7,,1015.6,,Brazil
2023-02-28,23.3,19.0,29.2,0.0,,,9.7,,1015.7,,Brazil
2023-03-01,20.9,17.6,27.7,1.7,,,6.2,,1016.8,,Brazil
2023-03-02,20.7,17.2,26.5,2.1,,,6.8,,1015.4,,Brazil
2023-03-03,21.7,18.0,27.2,2.5,,,8.6,,1014.9,,Brazil
2023-03-04,22.6,17.5,28.2,0.0,,,7.5,,1014.6,,Brazil
2023-03-05,23.2,16.7,28.5,0.0,,,5.0,,1013.0,,Brazil
2023-03-06,23.1,18.6,30.1,0.0,,,6.7,,1011.9,,Brazil
2023-03-07,20.8,18.1,24.7,25.7,,,6.8,,1014.5,,Brazil
2023-03-08,20.6,16.7,26.2,1.0,,,8.7,,1015.3,,Brazil
2023-03-09,21.7,18.0,26.5,3.8,,,5.0,,1015.3,,Brazil
2023-03-10,21.6,18.7,25.7,0.0,,,4.4,,1015.1,,Brazil
2023-03-11,21.2,17.2,26.7,0.5,,,5.9,,1014.5,,Brazil
2023-03-12,21.8,17.7,26.6,6.6,,,7.3,,1014.5,,Brazil
2023-03-13,22.0,18.7,25.5,11.9,,,5.6,,1014.8,,Brazil
2023-03-14,21.1,18.7,25.7,2.0,,,5.4,,1015.5,,Brazil
2023-03-15,20.9,18.0,25.6,2.3,,,5.7,,1014.5,,Brazil
2023-03-16,20.1,17.7,25.7,1.5,,,6.4,,1014.1,,Brazil
2023-03-17,20.3,18.0,23.6,0.7,,,6.1,,1014.2,,Brazil
2023-03-18,20.5,17.7,24.7,0.2,,,7.3,,1015.1,,Brazil
2023-03-19,21.6,18.0,26.7,1.2,,,8.6,,1014.8,,Brazil
2023-03-20,19.4,17.2,22.5,5.1,,,4.9,,1016.1,,Brazil
2023-03-21,20.2,18.0,24.7,3.1,,,6.4,,1016.2,,Brazil
2023-03-22,20.5,16.7,25.2,5.6,,,7.9,,1016.9,,Brazil
2023-03-23,21.4,17.0,26.6,0.7,,,7.3,,1016.5,,Brazil
